"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rap1b",944.275908656723,0.147340847061252,0.0939377719166943,1.56849416432738,0.116765850807864,0.908570966265252
"Mdm1",771.232879296014,-0.101515634440535,0.0912327605828065,-1.11271032238902,0.265832860814527,0.999887176930905
"Dyrk2",683.703265184338,-0.0290660782823343,0.103344521352577,-0.281254176824436,0.778515453829372,0.999887176930905
"Cand1",1419.87201071506,-0.0143850912132424,0.0789873420744343,-0.182118942547611,0.85548938331874,0.999887176930905
"Grip1",167.646268109354,-0.211591790872976,0.169258735436836,-1.25010854138123,0.211259900055437,0.999887176930905
"Helb",127.927094214446,0.119367695695986,0.178936089693378,0.667096815966712,0.50471029383124,0.999887176930905
"Irak3",10.8426350917645,0.883613722115356,0.629111736496246,1.40454178622787,0.160157577660448,0.976908884651065
"Tmbim4",283.182847130706,0.051299259534147,0.119279063598227,0.430077651405284,0.667139156389614,0.999887176930905
"Llph",68.0836113236754,0.284980692710174,0.231527523739755,1.23087176896731,0.218370827799196,0.999887176930905
"Hmga2",148.05903337374,0.092964688927,0.21845256181203,0.425560076548758,0.670428436653749,0.999887176930905
"9230105E05Rik",17.2497993108956,0.425454039787385,0.441555785616927,0.963534062163754,0.335279578946788,0.999887176930905
"Msrb3",251.201280124341,-0.0381747032309004,0.161283609674108,-0.236693011199569,0.812894957178524,0.999887176930905
"Gm15910",11.9076968640039,-0.0218261108831934,0.564161381747232,-0.0386877081440722,0.969139373553597,0.999887176930905
"Lemd3",310.973500804557,-0.237785695297594,0.115283941447576,-2.06260900097456,0.039149791881013,0.588705631789814
"Wif1",41.0204207187877,-0.273191793228009,0.4112010209451,-0.664375279516837,0.506450150655607,0.999887176930905
"Tbc1d30",9.39131009609841,-0.0345039344437675,0.665931610142218,-0.0518130299241971,0.958677673119806,0.999887176930905
"Gns",2792.35095184857,0.112036531616704,0.0998613732086738,1.12192059869424,0.261896201568608,0.999887176930905
"Rassf3",221.801021510887,0.158727895631863,0.148873114830285,1.06619583940869,0.286335122550383,0.999887176930905
"Tbk1",431.254363495293,0.141912142758034,0.104108464827914,1.36311819593735,0.172845263018725,0.983497213815996
"Xpot",1640.6558402541,0.175450349663233,0.0846209523532547,2.07336770367232,0.0381380722202042,0.583366717687604
"Kics2",34.3868259927375,-0.266341641483481,0.345940179256483,-0.76990664124624,0.441355274109172,0.999887176930905
"Srgap1",121.606251205865,0.180887684560522,0.20565501194599,0.879568568978166,0.3790930721587,0.999887176930905
"Gm9079",9.24860960884275,-0.222902173427679,0.614625758797463,-0.362663247085177,0.716856457709693,0.999887176930905
"Rxylt1",196.689267009718,0.0632469217150428,0.146222428652154,0.432539127533574,0.665349620689872,0.999887176930905
"Avpr1a",22.6986570784578,-0.669036899643444,0.447280825171713,-1.49578712520618,0.13470913747568,0.943701289547525
"Ppm1h",526.19794358471,-0.0266933673376176,0.0931054504353535,-0.286700372672079,0.774341752211505,0.999887176930905
"Mon2",683.96459660657,0.0246477166812251,0.0873059450861964,0.282314298950554,0.777702522354152,0.999887176930905
"Usp15",384.140460329953,-0.0487873476424388,0.108969190147091,-0.447716896643756,0.654357525741206,0.999887176930905
"Tafa2",8.75183729465641,0.0538447323795172,0.737301403990888,0.0730294721915145,0.941782664704231,0.999887176930905
"Slc16a7",29.9550748599791,0.0423101498539653,0.445457931161262,0.0949812471486749,0.924329722178808,0.999887176930905
"Lrig3",187.411900893282,0.0784891838444519,0.155771807255546,0.503872845974556,0.614350733291195,0.999887176930905
"Atp23",29.672710265276,0.0822594977098126,0.347542337936462,0.23668914181285,0.812897959222369,0.999887176930905
"Ctdsp2",1635.49816943777,0.069424761455178,0.0724550731279796,0.958176680500355,0.337973674088046,0.999887176930905
"Tsfm",97.3834494041086,0.193517137287883,0.20971105633248,0.922779850868127,0.35612194319056,0.999887176930905
"Mettl1",69.3168981226754,0.138052304312274,0.230882773379762,0.597932458500061,0.54988500092831,0.999887176930905
"Marchf9",167.226081991275,-0.0900153694155658,0.154069564786651,-0.584251468096345,0.55905113878882,0.999887176930905
"Cdk4",980.851469674479,0.0946316668314359,0.0876035191116245,1.08022677389085,0.280041208543235,0.999887176930905
"Tspan31",956.002283659468,0.0851370751267394,0.0789612962537825,1.07821273416166,0.280938830356331,0.999887176930905
"A730063M14Rik",18.6351396964102,0.135387987429657,0.418432945344483,0.323559578508322,0.746271494647738,0.999887176930905
"Agap2",74.1588489423967,-0.3994630095706,0.262874879748311,-1.5195936939774,0.128613123771911,0.932255496295759
"Os9",1950.11519050025,-0.0513464138756355,0.0658294826216191,-0.779991150329546,0.435396084194497,0.999887176930905
"B4galnt1",17.6348285606204,0.665522695081804,0.492797005673342,1.3505006877476,0.176855433213831,0.988345622853215
"Arhgef25",391.841154377008,-0.0393717329423508,0.14583256149005,-0.269979026220677,0.787176389309151,0.999887176930905
"Dtx3",1419.12549481596,0.0523308192411072,0.0813557505504592,0.643234422730205,0.52007200040094,0.999887176930905
"F420014N23Rik",19.2582101827595,-0.283968232661498,0.417552005890599,-0.680078717514052,0.496454619427837,0.999887176930905
"Pip4k2c",367.322775861451,-0.108548888508036,0.109453532570076,-0.991734903015018,0.321326860148321,0.999887176930905
"Kif5a",61.5536450975715,-0.578763844715097,0.402718201699513,-1.43714349704744,0.15067722399576,0.971464727419986
"Dctn2",851.079201384797,-0.130434792788644,0.0775941095536896,-1.68098833196085,0.0927651809609283,0.858221612211017
"Mbd6",494.370584716317,-0.112072589991203,0.110474105921314,-1.01446930985825,0.310358866536384,0.999887176930905
"Ddit3",52.2383631069627,0.250352691460007,0.25579947413547,0.978706826142344,0.327724858294658,0.999887176930905
"Mars1",431.069351874526,-0.0556697134417716,0.122532243584763,-0.454327055582405,0.649593445548572,0.999887176930905
"Arhgap9",18.0594262739632,1.16903567301384,0.504700718583357,2.3162948455774,0.02054217558534,0.399395528437886
"Gli1",53.6690086711942,0.346284694245655,0.294691141842754,1.17507669921898,0.2399640317592,0.999887176930905
"R3hdm2",776.48657745757,-0.13360131589981,0.0789872917468836,-1.69142798727595,0.0907550907437804,0.851280898838664
"Ndufa4l2",52.7788010679247,-0.0924073377966447,0.30505688810463,-0.302918378177877,0.761952065215805,0.999887176930905
"Shmt2",206.111658890756,0.0697053906267977,0.144081604747897,0.483791048473975,0.62853416856515,0.999887176930905
"Nxph4",9.98844955910615,-0.435061475649227,0.674655301288992,-0.644864829221681,0.51901478551183,0.999887176930905
"Lrp1",6930.52932418539,-0.244399469274022,0.0668885798204965,-3.65382954653691,0.000258357817260145,0.0190039356026034
"Gm16217",24.2872123158653,-0.282116172290508,0.409070911896305,-0.689651021586255,0.490413673490499,0.999887176930905
"Stat6",305.831369398417,0.0585600400184765,0.13689956368662,0.427759142845244,0.668826485862896,0.999887176930905
"Nab2",167.791639225931,0.07558144668433,0.159144268593723,0.474924088389767,0.634841081378096,0.999887176930905
"1700012D01Rik",9.44225150817969,-0.321782749677372,0.61041322877163,-0.52715559642263,0.598085541211441,0.999887176930905
"Nemp1",206.585574224011,0.0827715110448096,0.1884594162625,0.439200718575501,0.660516104434889,0.999887176930905
"Zbtb39",170.945832916982,0.164278035188449,0.148641076866214,1.10519944184951,0.269073178674798,0.999887176930905
"Gpr182",22.9438356190016,-0.103621535355869,0.40863268174082,-0.253581125509662,0.799819179768393,0.999887176930905
"Prim1",57.9114645039734,0.0525983606862876,0.280708833759633,0.187376934248271,0.851365106110244,0.999887176930905
"Naca",2035.24941641092,-0.0176661692618175,0.0656363222975914,-0.269152332784889,0.787812460011982,0.999887176930905
"Ptges3",1233.4222675644,0.214124878091031,0.0869083279890837,2.46380160619275,0.013747218068844,0.308853894223055
"Atp5b",5661.05604540812,-0.0264038455598379,0.0734632433248679,-0.359415734520123,0.719284105611488,0.999887176930905
"Baz2a",922.121410574375,0.0225204846578534,0.0766954204286605,0.293635324403772,0.769036580095449,0.999887176930905
"Gm51821",37.5481793316057,0.127137829346454,0.31381547377484,0.405135628964154,0.685377818327337,0.999887176930905
"Rbms2",666.389380592232,-0.222694754740154,0.116857926998671,-1.90568804752704,0.0566906909475868,0.708965994329453
"Spryd4",88.9569148187217,-0.0933649035066047,0.222721074324519,-0.419201028864318,0.675069220240302,0.999887176930905
"Mip",167.106101083856,-0.151078394360036,0.160434994061929,-0.941679807721497,0.346356596079604,0.999887176930905
"Gm26847",10.2522385121124,-0.448431164955536,0.600536595808912,-0.746717465821559,0.455234124595836,0.999887176930905
"Timeless",141.380077402007,0.0645978591219507,0.187732699864673,0.344094870890985,0.730774940093715,0.999887176930905
"Stat2",188.833070648592,1.20821425152233,0.283713367320049,4.25857358408981,2.05735497872448e-05,0.00304162619230831
"Pan2",522.049761188916,-0.0802738653596949,0.0965112337739873,-0.83175670044466,0.405546288857134,0.999887176930905
"Cnpy2",612.517245737615,-0.0889671905517202,0.0949906888431027,-0.93658853973223,0.348970249276808,0.999887176930905
"Cs",1234.09429207183,0.0342885717925324,0.078793058721548,0.4351724929693,0.663437227106921,0.999887176930905
"Coq10a",95.7498351142056,-0.11983759842095,0.195607179126656,-0.61264417265255,0.54011164384591,0.999887176930905
"Ankrd52",474.837973687926,0.000859662410086668,0.119089511555888,0.00721862403208557,0.994240421355134,0.999887176930905
"Nabp2",148.527879325436,0.0296733447032041,0.167147465825787,0.177527936523619,0.859093723554127,0.999887176930905
"Rnf41",471.505585816099,-0.0970731866413084,0.0993722491366271,-0.976864139482667,0.328636417314903,0.999887176930905
"Smarcc2",1340.67255758027,-0.0735647336336379,0.0761500912282722,-0.966049185852132,0.334019569557369,0.999887176930905
"Myl6",2221.35911641528,-0.0147478613676899,0.0715356517061269,-0.206160998270836,0.836665152266476,0.999887176930905
"Myl6b",16.6268237080922,-0.537906865683816,0.459147545684688,-1.17153379287192,0.241384282787448,0.999887176930905
"A430046D13Rik",46.3772241888352,-0.345458563130094,0.274022160028068,-1.26069571561186,0.207418498164468,0.999887176930905
"Esyt1",231.111175607804,0.242564583473528,0.15871053064661,1.52834586643548,0.126426687657446,0.93084891099006
"Zc3h10",84.1923430610357,0.0897392476096922,0.217609146440019,0.412387296571781,0.680055572762817,0.999887176930905
"Rpl41",2331.55323117363,0.0475076271877843,0.065841518716367,0.72154513009395,0.47057418442666,0.999887176930905
"Pa2g4",868.35015572774,0.0822453781781383,0.0786773603307267,1.04534999436195,0.295861239194748,0.999887176930905
"Erbb3",164.429001871892,-0.296223558321152,0.230773980251196,-1.28360900132118,0.199278798632726,0.999887176930905
"Rps26",1450.0792602045,0.124988943294065,0.0839551873085578,1.48875783975917,0.136551147996613,0.94924662098949
"Ikzf4",210.979571940768,-0.0420391060690113,0.15056324033399,-0.279212282996549,0.780081917876267,0.999887176930905
"Gm26876",12.427672234083,0.18752132752265,0.536094647947777,0.34979145611787,0.726495211516915,0.999887176930905
"Suox",82.5997333460013,0.0818422298341217,0.203549291976858,0.402075728386353,0.68762829483139,0.999887176930905
"Rab5b",844.090951630126,0.0168252851013238,0.0821457548813136,0.20482233227552,0.837710938266481,0.999887176930905
"Pmel",77.1810577040668,-0.411148683443184,0.218587647285258,-1.88093283655061,0.0599810557365709,0.726388584151238
"Cdk2",267.244181973977,0.152120568547024,0.131824698712953,1.15396105610122,0.248516135465829,0.999887176930905
"Dgka",33.7425150515881,0.123515839938261,0.389748658947257,0.316911520034187,0.751310740530401,0.999887176930905
"Pym1",123.908599155024,0.121956349586378,0.198587355948881,0.61411940857791,0.539136423749292,0.999887176930905
"Mmp19",30.6541327736507,-0.14715271057838,0.379764000963125,-0.387484622568711,0.698397466940231,0.999887176930905
"Tmem198b",272.626232716471,-0.191726261781319,0.155442076259766,-1.23342576472613,0.217416957342733,0.999887176930905
"Dnajc14",389.994571068458,0.107724334750292,0.114888353759199,0.937643644682012,0.348427574134651,0.999887176930905
"Ormdl2",209.295007316365,0.248162009931499,0.157581998864211,1.57481191836729,0.115299864560126,0.904760300944701
"Sarnp",287.162267723876,0.0680329107286922,0.130768847178241,0.520253196359233,0.60288711264188,0.999887176930905
"Gdf11",284.23655608888,-0.335155658194235,0.131246697601416,-2.5536311718263,0.0106606115355094,0.267418596799022
"Cd63",2461.26762556056,-0.0583139948963757,0.075813652089446,-0.76917538318265,0.441789202003913,0.999887176930905
"Rdh5",138.272534289684,-0.0553577971022626,0.164926561482286,-0.335651192899018,0.737133914933661,0.999887176930905
"Bloc1s1",335.051358841633,-0.162148958535298,0.112658626777309,-1.43929464767768,0.150067058662769,0.970824985698442
"Itga7",33.470079982305,-0.203148761288005,0.380210205911206,-0.53430643925284,0.5931295378682,0.999887176930905
"Pisd-ps1",48.6319987183673,0.035167454833926,0.278417950466301,0.126311736635611,0.899485166178863,0.999887176930905
"Sfi1",262.985363551034,-0.00567090321790945,0.124501084165311,-0.0455490267890335,0.963669697696433,0.999887176930905
"Gm33862",11.1433194947556,-0.94549172231006,0.550823501437624,-1.71650577697279,0.0860695115359634,0.833732092986537
"Eif4enif1",370.291714158491,-0.101107530774409,0.106348847239386,-0.950715813090298,0.341748658691385,0.999887176930905
"Drg1",381.277354000782,0.0830300566606434,0.108463559299824,0.76551108221633,0.443967269869966,0.999887176930905
"Patz1",384.685290017899,-0.0118265797684755,0.102083333515499,-0.115852209770167,0.907769671642568,0.999887176930905
"Gm12592",18.0084809748588,0.359293820713632,0.449614408109588,0.79911545144714,0.424223470960043,0.999887176930905
"Gm11944",42.4040102691958,-0.117076453564387,0.311198145930125,-0.376211925088637,0.70675935062144,0.999887176930905
"Pik3ip1",198.053215291945,-0.0230578413006152,0.153224557564033,-0.15048398029134,0.880382788691329,0.999887176930905
"Limk2",326.345072137017,0.0644262452348964,0.124802620353871,0.516225100500448,0.605697201255832,0.999887176930905
"Rnf185",304.289712866791,0.109739155596039,0.111777620660759,0.981763209373492,0.326216517020046,0.999887176930905
"8430429K09Rik",109.324928972281,0.000387154999635238,0.176857994114648,0.00218907266009285,0.99825337411702,0.999887176930905
"Pla2g3",12.1335667335659,-0.612452124630605,0.563883188279457,-1.0861329746314,0.277420165488068,0.999887176930905
"Selenom",70.356379436082,-0.0649504804258947,0.243535058379904,-0.2666986874825,0.789701164564871,0.999887176930905
"Smtn",222.667451959252,-0.0130238446797071,0.160771343773931,-0.0810084955066404,0.935435196275076,0.999887176930905
"Tug1",1332.98406949067,0.0807465778181342,0.104582209202122,0.772087130633071,0.440062823893342,0.999887176930905
"Morc2a",470.19257841032,0.0367810696612882,0.0939591599472594,0.391458051369701,0.695458689882902,0.999887176930905
"Osbp2",107.588701440306,-0.55956052555418,0.197689514463646,-2.83050179506146,0.00464750503951411,0.154903002790234
"4921536K21Rik",111.773666755717,-0.203049215891014,0.191172304528508,-1.06212673635859,0.28817815393893,0.999887176930905
"Dusp18",1002.28898564767,0.00722614807280697,0.0817557874004771,0.0883869913381178,0.92956910023763,0.999887176930905
"Slc35e4",102.671928983358,-0.359651113455693,0.191570812176106,-1.87737948892275,0.0604661006389796,0.728301983452295
"Tcn2",953.597293156811,-0.112114881756073,0.0829829002282663,-1.35106005511583,0.176676195793465,0.988345622853215
"Pes1",356.503953111769,-0.0942043946035406,0.117640422256084,-0.80078252693171,0.423257556213311,0.999887176930905
"Mtfp1",13.7224720088098,-0.0878913822642529,0.482075749202676,-0.182318613640325,0.855332691916442,0.999887176930905
"Sec14l2",100.345159561525,-0.258407929991845,0.211909732306357,-1.2194245501583,0.222683096636459,0.999887176930905
"Rnf215",181.789701524754,-0.154633235382155,0.146348040243102,-1.05661295583658,0.290688265188903,0.999887176930905
"Ccdc157",968.101211011078,0.0260657550447724,0.0895428447113304,0.29109813440486,0.770976266705503,0.999887176930905
"Sf3a1",945.481265106937,0.00739307299947668,0.081516128522682,0.0906946040429232,0.927735258312049,0.999887176930905
"Tbc1d10a",71.8669090808479,0.149667802231924,0.219928391644328,0.680529699293981,0.496169123240624,0.999887176930905
"Castor1",23.6945224336221,-0.066110455317091,0.385739716061238,-0.171386177166666,0.863920122995826,0.999887176930905
"Mtmr3",850.744079125259,0.0321404825348168,0.0806843055195633,0.398348629610796,0.690373218837208,0.999887176930905
"Ascc2",363.93836342405,0.049668164450659,0.125280322769941,0.396456229936983,0.691768491521132,0.999887176930905
"Uqcr10",460.382580467603,-0.0150187423693224,0.0990690637099696,-0.151598711110167,0.879503450042628,0.999887176930905
"Zmat5",62.2126084730932,-0.00888694390923818,0.238447997298682,-0.0372699456901134,0.970269768701789,0.999887176930905
"Nf2",989.764544417926,0.0573622575596724,0.0778342666476399,0.73697948256331,0.461134826613466,0.999887176930905
"Nipsnap1",152.443878932904,-0.231537780185696,0.240198863457222,-0.963942030587216,0.335074989982561,0.999887176930905
"Thoc5",190.178251628406,0.0889152865270856,0.137912368560467,0.644723076364981,0.519106659148787,0.999887176930905
"Ap1b1",856.040344251002,0.0575710246707008,0.0843436322367219,0.682577014339622,0.494874162646285,0.999887176930905
"Gas2l1",321.625637082667,0.0903219820099766,0.11616133437648,0.777556340023113,0.436830608253019,0.999887176930905
"Ewsr1",2285.93830823109,-0.0160391035612543,0.0827583266805777,-0.193806523217421,0.846327379070454,0.999887176930905
"Rhbdd3",124.131654122667,0.0595108304455591,0.174949977869059,0.340159119597603,0.733736702286455,0.999887176930905
"Emid1",25.6647804214163,-0.129449041910466,0.356874046713241,-0.362730333300146,0.716806338079621,0.999887176930905
"Kremen1",647.401837016279,-0.021647864790895,0.0934836902885325,-0.231568359401303,0.816873285077375,0.999887176930905
"Znrf3",302.510420958941,-0.172743305253543,0.12878750509833,-1.34130485035526,0.179821495664207,0.991702500384111
"Xbp1",446.842226225779,0.194932391568898,0.116944950050471,1.66687310127345,0.0955396405624542,0.863357796679843
"Ccdc117",220.355538349632,-0.0525094727759367,0.14535135197149,-0.361258922354131,0.717905898279265,0.999887176930905
"Mrps24",128.694079143841,0.130736627586348,0.204125374576738,0.64047219929142,0.521865657438017,0.999887176930905
"Urgcp",307.749188807282,-0.0499329841692034,0.116272381499755,-0.429448365339525,0.667596962822914,0.999887176930905
"Ube2d-ps",37.0662376287471,0.110117578613662,0.302338693116042,0.364219271700685,0.715694277153148,0.999887176930905
"Dbnl",509.398773342127,0.159853923964362,0.105929013344343,1.50906648629612,0.131281792972241,0.938490414178851
"Polm",59.644145072576,0.155648474571299,0.241690966172078,0.64399789961732,0.519576796002447,0.999887176930905
"Aebp1",5409.70397943057,-0.0545048333603691,0.0748895695318308,-0.727802732758433,0.466734351450032,0.999887176930905
"Pold2",102.736100673506,-0.0201080020521246,0.194214233707925,-0.103535161497816,0.917538244593302,0.999887176930905
"Gck",17.5022122163481,0.0846341245507399,0.461625616747988,0.183339315410964,0.854531787931898,0.999887176930905
"Ykt6",572.33177229688,0.0587717031785537,0.0947362768401803,0.620371679559471,0.5350131132371,0.999887176930905
"Camk2b",23.6327059106668,-1.75080422306258,0.544631717240027,-3.21465711166244,0.00130600423421406,0.0643605783012684
"Nudcd3",489.118931278733,-0.0299509849770322,0.0975415326893681,-0.307058789740514,0.758798624411577,0.999887176930905
"Ddx56",276.18297551121,0.121777924848718,0.116818707191609,1.04245225594711,0.297202049953701,0.999887176930905
"Tmed4",477.85267189112,-0.00388872794337248,0.110369442079876,-0.0352337374375613,0.971893360339356,0.999887176930905
"Gm46270",27.2665281537038,-0.504148825789762,0.369562878370107,-1.36417604498921,0.172512165637948,0.983497213815996
"Ogdh",2003.96766558861,-0.0679486463816841,0.0752102874197942,-0.903448832769665,0.366287732763218,0.999887176930905
"Zmiz2",381.028165952413,-0.0674773789029789,0.116362749531699,-0.579888144397936,0.561990051175103,0.999887176930905
"Ppia",3668.95249184371,-0.0107692913846293,0.0787317004322941,-0.13678469187758,0.891200984015138,0.999887176930905
"H2az2",420.452150818571,0.0242309386521872,0.111757866372342,0.216816403522391,0.82835142786396,0.999887176930905
"Purb",1570.57924748208,-0.0242254367356983,0.085729832562096,-0.282578841130376,0.777499701860359,0.999887176930905
"Myo1g",15.3924746651531,0.78870840601595,0.566951098204298,1.39114009746876,0.164182947783633,0.980626570746636
"Snhg15",14.2437181201487,0.100268318428813,0.507669986684618,0.1975068864788,0.843430892951553,0.999887176930905
"Ccm2",142.46588141553,-0.0242974466925129,0.166411584213979,-0.146008144849281,0.883914958676369,0.999887176930905
"Nacad",12.6665663894012,-0.277703033676932,0.572731931309145,-0.484874368785691,0.627765464941584,0.999887176930905
"Tbrg4",177.945096528733,0.0525753792211833,0.140090898606462,0.375294753222164,0.707441267798052,0.999887176930905
"Ramp3",10.8289238652335,-0.319268074678021,0.58787265531184,-0.543090534647617,0.587067469357878,0.999887176930905
"Adcy1",61.7944819187374,0.0644237691635189,0.367601278389406,0.175254475299386,0.86087968152304,0.999887176930905
"Igfbp3",923.998764281653,-0.384809963028754,0.123755765045722,-3.10943060217505,0.00187448313479081,0.0828100064162613
"Tns3",1359.425247561,0.065778768509066,0.0806128542222534,0.815983618787531,0.414509504863366,0.999887176930905
"Hus1",153.138043000713,0.122849332796226,0.161912328827428,0.75873982967142,0.448008205776226,0.999887176930905
"Gm11992",185.367906969545,-0.00260665462462678,0.149198992885823,-0.0174709934310452,0.986060873202736,0.999887176930905
"Upp1",17.0620616454523,1.27100760466805,0.603927055178121,2.10457139445953,0.0353286338430862,0.563091358332468
"Abca13",17.8905301577453,0.197165677458617,0.471927953212654,0.417787664656036,0.6761023705065,0.999887176930905
"Zpbp",13.3650584738682,-0.106807834100345,0.537649369027314,-0.198657043518112,0.842531028511399,0.999887176930905
"Ikzf1",39.1620233367748,0.436446075334027,0.410099448816463,1.06424448165829,0.287217961121343,0.999887176930905
"Fignl1",83.356917192069,0.140400673684968,0.206619251055645,0.679513999628024,0.496812240291554,0.999887176930905
"Ddc",33.4373655178326,-0.507572463107557,0.332833970497863,-1.52500197725706,0.127258604484842,0.93084891099006
"Grb10",6263.49386748961,-0.0939404703009972,0.0754756793047118,-1.24464557545404,0.21326205971576,0.999887176930905
"LOC102631979",203.124659632657,-0.564280463152995,0.22015676878481,-2.56308477939438,0.0103746711829904,0.265334109914976
"Cobl",425.21817544295,-0.0548772160761331,0.14242056029653,-0.38531807459453,0.700001771851152,0.999887176930905
"Vstm2a",31.0762180155605,-0.0138815783347809,0.483511429904078,-0.0287099279897785,0.977095938241934,0.999887176930905
"Sec61g",369.560745243307,0.187871806112982,0.119987405620474,1.56576271602395,0.117404177741667,0.909557198642712
"Egfr",63.4046509844119,-0.152692265186414,0.251847633054498,-0.606288267769317,0.544323347929537,0.999887176930905
"Eldr",13.9159757451308,0.245756574113052,0.495538009828784,0.495938897195727,0.619937521746033,0.999887176930905
"Fbxo48",21.5195322639398,0.424136426293972,0.431729138572899,0.982413250344824,0.325896301139565,0.999887176930905
"Plek",178.571229391069,0.828040670781787,0.233205356244481,3.55069319211395,0.000384218030352529,0.0259625210388607
"Cnrip1",74.3087906524425,-0.152936775750076,0.227133767817593,-0.673333503950397,0.50073514239728,0.999887176930905
"Ppp3r1",1285.88282160936,-0.0678351361170783,0.0840004335386739,-0.807556976308307,0.419345662557626,0.999887176930905
"Pno1",201.697140173687,0.0373373717827631,0.137944644357637,0.270669238060172,0.786645438369299,0.999887176930905
"Dnaaf10",260.523409294807,-0.0516991721209132,0.137367894316909,-0.376355569676584,0.706652572182155,0.999887176930905
"C1d",263.536726157119,0.116059484582993,0.13726117672966,0.845537590076002,0.39781075418212,0.999887176930905
"Gm31268",31.6968999864218,-0.211940708714104,0.381559194465236,-0.555459576884641,0.578580351993565,0.999887176930905
"Etaa1",95.1164176140121,0.138195675836186,0.20040841195788,0.689570235530988,0.490464490524076,0.999887176930905
"Meis1",11.9079862693394,-0.162027931918031,0.543642320909274,-0.298041424823272,0.765671547071657,0.999887176930905
"Spred2",413.147942801944,-0.137505447353672,0.112113113295037,-1.22648852852576,0.220014889585895,0.999887176930905
"Actr2",1697.78367086773,0.145604344783377,0.0798216641301377,1.82412063654787,0.068133836325603,0.769466640128074
"Rab1a",1904.82788210808,-0.0502575219958944,0.0799595851805788,-0.62853655233946,0.529652509391552,0.999887176930905
"Cep68",421.886015571885,-0.0565823285120044,0.101541146115416,-0.557235472285201,0.577366556745705,0.999887176930905
"Slc1a4",279.400101341323,0.103192749645105,0.227943234018129,0.452712492606373,0.650755782724916,0.999887176930905
"Sertad2",178.645257947039,0.00943350752371075,0.151105198308219,0.0624300661349095,0.950220352338043,0.999887176930905
"Aftph",465.302963566979,0.105725352898696,0.0948280771862389,1.1149161307052,0.264886363580505,0.999887176930905
"Lgalsl",549.632285177797,0.0819685484997313,0.12783752345203,0.641193182457803,0.521397178494988,0.999887176930905
"Gm53672",12.9947855696862,-0.140654586062381,0.537896263879409,-0.261490171074909,0.793714528268927,0.999887176930905
"Peli1",366.066681805671,0.122171699112243,0.117274207800115,1.04176102660591,0.297522487434434,0.999887176930905
"Vps54",564.569590951263,-0.00162535731136851,0.102999071864663,-0.0157803102682729,0.98740965661186,0.999887176930905
"Ugp2",470.284451437894,0.109594295146861,0.12036728928352,0.910498988547597,0.362559414905734,0.999887176930905
"Mdh1",2384.12637297589,-0.0734899645607711,0.08615958854954,-0.852951665600351,0.393686108663219,0.999887176930905
"Wdpcp",449.082496710208,0.0663545811916202,0.115842553015303,0.572799713615211,0.566780313019623,0.999887176930905
"Otx1",167.364644565652,-0.190956168530131,0.229703065446942,-0.831317458295908,0.405794314599436,0.999887176930905
"Ehbp1",858.01407061612,-0.202046397866446,0.112813528733221,-1.79097666862492,0.0732970391261346,0.791950716845817
"Gm46274",20.8932884687537,-0.687329287078809,0.409418939658172,-1.67879211365421,0.0931925661299922,0.859967086829637
"Tmem17",126.50025478834,-0.0448164380049444,0.179469785068949,-0.249715783566168,0.802807151306511,0.999887176930905
"B3gnt2",141.890174799454,-0.0639272588145001,0.176483018233746,-0.362228952418699,0.717180945630569,0.999887176930905
"Commd1",280.014195039039,0.0748899387768753,0.126570308605994,0.591686467400528,0.554060560098062,0.999887176930905
"Zrsr2-ps1",184.018491174593,-0.0181382305431172,0.141898779232714,-0.127825134516278,0.898287358759842,0.999887176930905
"Cct4",1718.94978788942,0.0628101073620099,0.0687188017099471,0.914016336127673,0.360708261852799,0.999887176930905
"Fam161a",675.276679776402,-0.174027543838123,0.0919920620636245,-1.8917669626512,0.0585220369234413,0.718037021644063
"Gm12059",44.5405448558101,-0.144469115947313,0.275332268241411,-0.524708262021226,0.599786012944435,0.999887176930905
"Xpo1",1248.60066653073,0.0409135374480048,0.0955178290837376,0.428334038163045,0.66840794075764,0.999887176930905
"Usp34",1493.78168846343,-0.0841226611782312,0.0881379589630314,-0.954443036439221,0.339859430541255,0.999887176930905
"Ahsa2",280.024891770003,-0.0164098391220287,0.129018796634814,-0.127189522380033,0.898790397960122,0.999887176930905
"Sanbr",194.212135716268,0.15248099876756,0.148435205876508,1.02725628914759,0.304299798996013,0.999887176930905
"Pex13",362.612222073829,0.0254476765035985,0.135335964795739,0.188033362321733,0.850850498264606,0.999887176930905
"Pus10",130.868948650806,0.104475930904904,0.169671785887543,0.615753116279152,0.538057474802559,0.999887176930905
"Rel",33.7482398361106,0.264835646064136,0.35548837839375,0.744991010003696,0.45627715462535,0.999887176930905
"Papolg",133.774191810946,-0.0166082022402603,0.177769183578572,-0.093425654019048,0.925565410684369,0.999887176930905
"Bcl11a",55.635212829621,-0.550678069144006,0.389270664560787,-1.414640555474,0.157173911599029,0.976908884651065
"Fancl",108.790268188731,0.0715385823469083,0.204959661670048,0.349037375276673,0.727061250521379,0.999887176930905
"Vrk2",56.6961818844849,0.36888264987131,0.256023019327624,1.44081829376156,0.149636023826849,0.970780640964202
"Ccdc85a",48.1255660793072,-0.17756606289235,0.278132321600646,-0.638422970298673,0.523198382224844,0.999887176930905
